title,artist,top genre,year,bpm,energy,danceability ,dB,liveness,valence,duration,acousticness,speechiness ,popularity,country
In The Night,The Weeknd,canadian contemporary r&b,2015.0,168.0,68.0,51.0,-5.0,5.0,54.0,236.0,8.0,7.0,77.0,CA
oui,Jeremih,chicago rap,2015.0,79.0,72.0,42.0,-4.0,11.0,60.0,238.0,21.0,10.0,77.0,US
Renegades,X Ambassadors,modern alternative rock,2015.0,90.0,86.0,53.0,-6.0,23.0,53.0,195.0,1.0,9.0,77.0,US
Runaway (U & I),Galantis,dance pop,2015.0,126.0,81.0,51.0,-4.0,9.0,38.0,227.0,1.0,5.0,77.0,SE
679 (feat. Remy Boyz),Fetty Wap,new jersey rap,2015.0,190.0,72.0,62.0,-6.0,63.0,60.0,197.0,0.0,32.0,76.0,US
History,One Direction,boy band,2015.0,87.0,70.0,66.0,-4.0,6.0,80.0,187.0,4.0,5.0,76.0,UNKNOWN
I Don't Fuck With You,Big Sean,detroit hip hop,2015.0,98.0,73.0,82.0,-5.0,33.0,40.0,284.0,4.0,6.0,76.0,US
King Kunta,Kendrick Lamar,conscious hip hop,2015.0,107.0,66.0,88.0,-5.0,15.0,49.0,235.0,1.0,10.0,76.0,US
Roses,The Chainsmokers,electropop,2015.0,100.0,80.0,71.0,-7.0,31.0,34.0,227.0,4.0,6.0,76.0,US
Trap Queen,Fetty Wap,new jersey rap,2015.0,148.0,87.0,75.0,-4.0,35.0,82.0,222.0,2.0,13.0,76.0,US
Want to Want Me,Jason Derulo,dance pop,2015.0,114.0,68.0,78.0,-6.0,11.0,66.0,208.0,1.0,6.0,76.0,US
Ayo,Chris Brown,r&b,2015.0,98.0,56.0,82.0,-5.0,9.0,68.0,225.0,4.0,4.0,75.0,US
Don't Tell 'Em,Jeremih,chicago rap,2015.0,98.0,53.0,86.0,-5.0,11.0,39.0,267.0,39.0,10.0,75.0,US
Starboy,The Weeknd,canadian contemporary r&b,2016.0,186.0,59.0,68.0,-7.0,14.0,49.0,230.0,14.0,28.0,93.0,CA
One Dance,Drake,canadian hip hop,2016.0,104.0,63.0,79.0,-6.0,33.0,37.0,174.0,1.0,5.0,88.0,CA
Pink + White,Frank Ocean,lgbtq+ hip hop,2016.0,160.0,55.0,55.0,-7.0,42.0,55.0,185.0,67.0,11.0,88.0,US
Say You Won't Let Go,James Arthur,pop,2016.0,85.0,56.0,36.0,-7.0,9.0,49.0,211.0,70.0,6.0,87.0,GB
Closer,The Chainsmokers,electropop,2016.0,95.0,52.0,75.0,-6.0,11.0,66.0,245.0,41.0,3.0,86.0,US
goosebumps,Travis Scott,hip hop,2016.0,130.0,73.0,84.0,-3.0,15.0,43.0,244.0,8.0,5.0,86.0,US
Love On The Brain,Rihanna,barbadian pop,2016.0,172.0,64.0,51.0,-5.0,8.0,38.0,224.0,7.0,5.0,86.0,US
That's What I Like,Bruno Mars,dance pop,2016.0,134.0,56.0,85.0,-5.0,9.0,86.0,207.0,1.0,4.0,86.0,US
Let Me Love You,DJ Snake,edm,2016.0,100.0,72.0,65.0,-5.0,14.0,16.0,206.0,9.0,3.0,85.0,FR
Redbone,Childish Gambino,atl hip hop,2016.0,160.0,35.0,75.0,-11.0,12.0,60.0,327.0,17.0,10.0,85.0,US
Needed Me,Rihanna,barbadian pop,2016.0,111.0,31.0,67.0,-8.0,8.0,30.0,192.0,11.0,24.0,84.0,US
This Is What You Came For,Calvin Harris,dance pop,2016.0,124.0,93.0,63.0,-3.0,15.0,47.0,222.0,20.0,3.0,84.0,UNKNOWN
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,pop,2016.0,100.0,56.0,73.0,-8.0,18.0,35.0,218.0,62.0,13.0,84.0,US
7 Years,Lukas Graham,danish pop,2016.0,120.0,47.0,77.0,-6.0,39.0,34.0,237.0,29.0,5.0,83.0,DK
Cake By The Ocean,DNCE,dance pop,2016.0,119.0,75.0,77.0,-5.0,4.0,90.0,219.0,15.0,5.0,83.0,US
Congratulations,Post Malone,dfw rap,2016.0,123.0,80.0,63.0,-4.0,25.0,49.0,220.0,22.0,4.0,83.0,US
Don't Let Me Down,The Chainsmokers,electropop,2016.0,160.0,87.0,53.0,-5.0,14.0,42.0,208.0,16.0,17.0,82.0,US
Heathens,Twenty One Pilots,modern rock,2016.0,90.0,40.0,73.0,-9.0,11.0,55.0,196.0,8.0,3.0,82.0,US
I Fall Apart,Post Malone,dfw rap,2016.0,144.0,54.0,56.0,-5.0,20.0,29.0,223.0,7.0,4.0,82.0,US
I Feel It Coming,The Weeknd,canadian contemporary r&b,2016.0,93.0,82.0,77.0,-6.0,7.0,59.0,269.0,43.0,12.0,82.0,CA
In the Name of Love,Martin Garrix,dutch edm,2016.0,134.0,52.0,50.0,-6.0,45.0,17.0,196.0,11.0,4.0,82.0,NL
Work,Rihanna,barbadian pop,2016.0,92.0,53.0,73.0,-6.0,9.0,56.0,219.0,8.0,9.0,81.0,US
Can I Be Him,James Arthur,pop,2016.0,108.0,54.0,70.0,-6.0,9.0,48.0,247.0,31.0,5.0,80.0,GB
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016.0,113.0,83.0,67.0,-6.0,19.0,70.0,236.0,1.0,8.0,80.0,US
Cheap Thrills,Sia,australian dance,2016.0,90.0,70.0,63.0,-6.0,9.0,73.0,212.0,5.0,11.0,80.0,AU
Go Flex,Post Malone,dfw rap,2016.0,82.0,50.0,67.0,-8.0,8.0,13.0,180.0,23.0,8.0,80.0,US
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,dance pop,2016.0,102.0,71.0,66.0,-7.0,8.0,71.0,198.0,4.0,11.0,80.0,US
My Way,Calvin Harris,dance pop,2016.0,120.0,91.0,82.0,-3.0,16.0,54.0,219.0,9.0,4.0,80.0,UNKNOWN
Ophelia,The Lumineers,folk-pop,2016.0,76.0,57.0,66.0,-7.0,9.0,57.0,160.0,61.0,3.0,80.0,US
Hotline Bling,Drake,canadian hip hop,2016.0,135.0,63.0,89.0,-8.0,5.0,55.0,267.0,0.0,6.0,79.0,CA
Into You,Ariana Grande,pop,2016.0,108.0,73.0,62.0,-6.0,14.0,37.0,244.0,2.0,11.0,79.0,US
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,edm,2016.0,122.0,72.0,79.0,-5.0,23.0,47.0,196.0,9.0,4.0,79.0,FR
White Iverson,Post Malone,dfw rap,2016.0,130.0,56.0,68.0,-8.0,8.0,31.0,257.0,23.0,4.0,79.0,US
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,san diego rap,2016.0,108.0,43.0,89.0,-10.0,9.0,23.0,177.0,3.0,14.0,78.0,GB
Firestone,Kygo,edm,2016.0,114.0,63.0,70.0,-7.0,10.0,41.0,272.0,39.0,4.0,78.0,NO
i hate u i love u (feat. olivia o'brien),gnash,alt z,2016.0,93.0,28.0,49.0,-13.0,10.0,18.0,251.0,69.0,30.0,78.0,US
Side To Side,Ariana Grande,pop,2016.0,159.0,74.0,65.0,-6.0,24.0,61.0,226.0,5.0,23.0,78.0,US
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,girl group,2016.0,105.0,59.0,80.0,-6.0,6.0,59.0,214.0,10.0,4.0,78.0,US
Are You With Me,Lost Frequencies,belgian edm,2016.0,121.0,61.0,76.0,-8.0,12.0,39.0,138.0,26.0,4.0,77.0,BE
Hear Me Now,Alok,electro house,2016.0,122.0,46.0,78.0,-8.0,7.0,50.0,195.0,55.0,4.0,77.0,BR
Low Life (feat. The Weeknd),Future,atl hip hop,2016.0,144.0,33.0,72.0,-8.0,15.0,10.0,314.0,34.0,7.0,77.0,US
Middle,DJ Snake,edm,2016.0,105.0,70.0,58.0,-5.0,5.0,22.0,221.0,1.0,4.0,77.0,FR
Say It,Tory Lanez,canadian hip hop,2016.0,107.0,53.0,55.0,-11.0,12.0,25.0,238.0,9.0,6.0,77.0,CA
Stole the Show,Kygo,edm,2016.0,100.0,64.0,64.0,-8.0,32.0,48.0,223.0,27.0,23.0,77.0,NO
Sucker for Pain (with Wiz Khalifa & Imagine Dragons & Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,hip hop,2016.0,169.0,79.0,50.0,-4.0,65.0,74.0,243.0,26.0,32.0,77.0,US
Swang,Rae Sremmurd,melodic rap,2016.0,140.0,31.0,68.0,-9.0,10.0,17.0,208.0,20.0,6.0,77.0,US
Black Beatles,Rae Sremmurd,melodic rap,2016.0,146.0,63.0,79.0,-6.0,13.0,36.0,292.0,14.0,6.0,76.0,US
Dangerous Woman,Ariana Grande,pop,2016.0,134.0,60.0,66.0,-5.0,36.0,29.0,236.0,5.0,4.0,76.0,US
One Call Away,Charlie Puth,pop,2016.0,91.0,61.0,67.0,-5.0,12.0,47.0,194.0,40.0,3.0,76.0,US
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,pop,2016.0,102.0,76.0,72.0,-4.0,18.0,74.0,251.0,41.0,5.0,76.0,GB
Dandelions,Ruth B.,alt z,2017.0,117.0,69.0,61.0,-3.0,9.0,45.0,234.0,2.0,3.0,90.0,US
Perfect,Ed Sheeran,pop,2017.0,95.0,45.0,60.0,-6.0,11.0,17.0,263.0,16.0,2.0,90.0,GB
Shape of You,Ed Sheeran,pop,2017.0,96.0,65.0,83.0,-3.0,9.0,93.0,234.0,58.0,8.0,88.0,GB
Something Just Like This,The Chainsmokers,electropop,2017.0,103.0,64.0,62.0,-7.0,16.0,45.0,247.0,5.0,3.0,87.0,US
Thunder,Imagine Dragons,modern rock,2017.0,168.0,82.0,61.0,-5.0,15.0,29.0,187.0,1.0,4.0,87.0,US
Beggin',Måneskin,indie rock italiano,2017.0,134.0,80.0,71.0,-5.0,36.0,59.0,212.0,13.0,5.0,86.0,IT
HUMBLE.,Kendrick Lamar,conscious hip hop,2017.0,150.0,62.0,91.0,-7.0,10.0,42.0,177.0,0.0,10.0,86.0,US
Too Good At Goodbyes,Sam Smith,pop,2017.0,92.0,37.0,68.0,-8.0,17.0,48.0,201.0,64.0,4.0,86.0,US
Treat You Better,Shawn Mendes,canadian pop,2017.0,83.0,82.0,44.0,-4.0,11.0,75.0,188.0,11.0,34.0,86.0,CA
LOVE. FEAT. ZACARI.,Kendrick Lamar,conscious hip hop,2017.0,126.0,59.0,80.0,-7.0,15.0,78.0,213.0,26.0,9.0,85.0,US
Passionfruit,Drake,canadian hip hop,2017.0,112.0,46.0,81.0,-11.0,11.0,36.0,299.0,26.0,4.0,85.0,CA
Bored,Billie Eilish,art pop,2017.0,120.0,32.0,61.0,-13.0,8.0,11.0,181.0,90.0,5.0,84.0,US
Delicate,Taylor Swift,pop,2017.0,95.0,40.0,75.0,-10.0,9.0,5.0,232.0,22.0,7.0,84.0,US
Infinity,Jaymes Young,indie poptimism,2017.0,122.0,67.0,67.0,-7.0,30.0,49.0,238.0,15.0,4.0,84.0,CA
Jocelyn Flores,XXXTENTACION,emo rap,2017.0,134.0,39.0,87.0,-9.0,30.0,44.0,119.0,47.0,24.0,84.0,US
Ric Flair Drip (with Metro Boomin),Offset,atl hip hop,2017.0,100.0,43.0,88.0,-8.0,11.0,33.0,173.0,15.0,21.0,84.0,US
Unforgettable,French Montana,hip hop,2017.0,98.0,77.0,73.0,-5.0,10.0,73.0,234.0,3.0,12.0,84.0,US
Mask Off,Future,atl hip hop,2017.0,150.0,43.0,83.0,-9.0,17.0,28.0,205.0,1.0,43.0,83.0,US
XO Tour Llif3,Lil Uzi Vert,melodic rap,2017.0,155.0,75.0,73.0,-6.0,11.0,40.0,183.0,0.0,23.0,83.0,US
Let You Down,NF,hip hop,2017.0,148.0,71.0,66.0,-6.0,18.0,46.0,212.0,31.0,12.0,82.0,US
Mercy,Shawn Mendes,canadian pop,2017.0,148.0,66.0,56.0,-5.0,11.0,36.0,209.0,13.0,8.0,82.0,CA
New Rules,Dua Lipa,dance pop,2017.0,116.0,70.0,76.0,-6.0,15.0,61.0,209.0,0.0,7.0,82.0,GB
Silence,Marshmello,brostep,2017.0,142.0,76.0,52.0,-3.0,17.0,29.0,181.0,26.0,9.0,82.0,US
Young Dumb & Broke,Khalid,pop,2017.0,137.0,54.0,80.0,-6.0,17.0,39.0,203.0,20.0,4.0,82.0,US
DNA.,Kendrick Lamar,conscious hip hop,2017.0,140.0,52.0,64.0,-7.0,8.0,42.0,186.0,0.0,36.0,81.0,US
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,pop,2017.0,118.0,45.0,73.0,-8.0,14.0,11.0,247.0,6.0,5.0,81.0,UNKNOWN
IDGAF,Dua Lipa,dance pop,2017.0,97.0,54.0,84.0,-6.0,8.0,51.0,218.0,4.0,9.0,81.0,GB
Magnolia,Playboi Carti,atl hip hop,2017.0,163.0,58.0,79.0,-7.0,35.0,44.0,182.0,1.0,29.0,81.0,US
More Than You Know,Axwell /\ Ingrosso,edm,2017.0,123.0,74.0,65.0,-5.0,31.0,57.0,203.0,3.0,3.0,81.0,SE
NO,Meghan Trainor,hip pop,2017.0,92.0,80.0,56.0,-4.0,74.0,66.0,214.0,1.0,21.0,81.0,US
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,melodic rap,2017.0,129.0,81.0,84.0,-5.0,12.0,81.0,209.0,50.0,6.0,80.0,US
Lush Life,Zara Larsson,pop,2017.0,98.0,71.0,69.0,-4.0,21.0,80.0,201.0,13.0,5.0,80.0,SE
Bank Account,21 Savage,atl hip hop,2017.0,75.0,35.0,88.0,-8.0,9.0,38.0,220.0,2.0,35.0,79.0,US
Him & I (with Halsey),G-Eazy,indie pop rap,2017.0,88.0,73.0,59.0,-6.0,31.0,19.0,269.0,5.0,9.0,79.0,US
It Ain't Me (with Selena Gomez),Kygo,edm,2017.0,100.0,53.0,64.0,-7.0,9.0,52.0,221.0,12.0,7.0,79.0,NO
Location,Khalid,pop,2017.0,80.0,45.0,74.0,-11.0,9.0,33.0,219.0,33.0,43.0,79.0,US
Love Galore (feat. Travis Scott),SZA,pop,2017.0,135.0,59.0,80.0,-6.0,16.0,41.0,275.0,11.0,7.0,79.0,US
Save That Shit,Lil Peep,cloud rap,2017.0,106.0,58.0,53.0,-9.0,42.0,14.0,232.0,3.0,3.0,79.0,US
Scared to Be Lonely,Martin Garrix,dutch edm,2017.0,138.0,54.0,58.0,-8.0,26.0,20.0,221.0,9.0,6.0,79.0,NL
Glorious (feat. Skylar Grey),Macklemore,pop rap,2017.0,140.0,79.0,73.0,-5.0,11.0,36.0,220.0,3.0,5.0,78.0,US
Malibu,Miley Cyrus,pop,2017.0,140.0,78.0,57.0,-6.0,8.0,34.0,232.0,8.0,6.0,78.0,US
1-800-273-8255,Logic,conscious hip hop,2017.0,100.0,57.0,62.0,-8.0,19.0,36.0,250.0,57.0,5.0,77.0,US
Body,Loud Luxury,edm,2017.0,122.0,76.0,75.0,-4.0,5.0,58.0,163.0,5.0,4.0,77.0,CA
Losin Control,Russ,hawaiian hip hop,2017.0,97.0,25.0,76.0,-7.0,10.0,21.0,238.0,52.0,14.0,77.0,US
Nevermind,Dennis Lloyd,israeli pop,2017.0,100.0,69.0,60.0,-8.0,41.0,8.0,157.0,16.0,20.0,77.0,GB
Paris,The Chainsmokers,electropop,2017.0,100.0,66.0,65.0,-6.0,9.0,22.0,222.0,2.0,3.0,77.0,US
Slow Hands,Niall Horan,pop,2017.0,86.0,43.0,74.0,-7.0,6.0,85.0,188.0,1.0,5.0,77.0,IE
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,dance pop,2017.0,98.0,82.0,70.0,-4.0,19.0,78.0,216.0,8.0,11.0,77.0,US
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,hip hop,2017.0,98.0,67.0,67.0,-3.0,12.0,63.0,204.0,3.0,7.0,77.0,US
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,dance pop,2017.0,154.0,78.0,64.0,-6.0,8.0,58.0,164.0,5.0,9.0,76.0,US
lovely (with Khalid),Billie Eilish,art pop,2018.0,115.0,30.0,35.0,-10.0,10.0,12.0,200.0,93.0,3.0,90.0,US
Call Out My Name,The Weeknd,canadian contemporary r&b,2018.0,134.0,59.0,46.0,-5.0,31.0,18.0,228.0,17.0,4.0,89.0,CA
One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018.0,124.0,86.0,79.0,-3.0,8.0,59.0,215.0,4.0,11.0,88.0,UNKNOWN
God's Plan,Drake,canadian hip hop,2018.0,77.0,45.0,75.0,-9.0,55.0,36.0,199.0,3.0,11.0,86.0,CA
Let Me Down Slowly,Alec Benjamin,alt z,2018.0,150.0,56.0,65.0,-6.0,12.0,48.0,169.0,74.0,3.0,86.0,GB
rockstar (feat. 21 Savage),Post Malone,dfw rap,2018.0,160.0,52.0,59.0,-6.0,13.0,13.0,218.0,12.0,7.0,86.0,US
Shallow,Lady Gaga,art pop,2018.0,96.0,39.0,57.0,-6.0,23.0,32.0,216.0,37.0,3.0,86.0,US
All The Stars (with SZA),Kendrick Lamar,conscious hip hop,2018.0,97.0,63.0,70.0,-5.0,9.0,55.0,232.0,6.0,6.0,85.0,US
Lucid Dreams,Juice WRLD,chicago rap,2018.0,84.0,57.0,51.0,-7.0,34.0,22.0,240.0,35.0,20.0,85.0,US
SICKO MODE,Travis Scott,hip hop,2018.0,155.0,73.0,83.0,-4.0,12.0,45.0,313.0,1.0,22.0,85.0,US
Happier,Marshmello,brostep,2018.0,100.0,79.0,69.0,-3.0,17.0,67.0,214.0,19.0,5.0,84.0,US
Moonlight,XXXTENTACION,emo rap,2018.0,128.0,54.0,92.0,-6.0,10.0,71.0,135.0,56.0,8.0,84.0,US
we fell in love in october,girl in red,alt z,2018.0,130.0,37.0,57.0,-13.0,16.0,24.0,184.0,11.0,3.0,84.0,UNKNOWN
a lot,21 Savage,atl hip hop,2018.0,146.0,64.0,84.0,-8.0,34.0,27.0,289.0,4.0,9.0,83.0,US
Better Now,Post Malone,dfw rap,2018.0,145.0,58.0,68.0,-6.0,14.0,34.0,231.0,33.0,4.0,83.0,US
I Like Me Better,Lauv,pop,2018.0,92.0,51.0,75.0,-8.0,10.0,42.0,197.0,53.0,26.0,83.0,US
No Lie,Sean Paul,dance pop,2018.0,102.0,88.0,74.0,-3.0,21.0,46.0,221.0,5.0,12.0,83.0,JM
SAD!,XXXTENTACION,emo rap,2018.0,75.0,61.0,74.0,-5.0,12.0,47.0,167.0,26.0,14.0,83.0,US
Yes Indeed,Lil Baby,atl hip hop,2018.0,120.0,35.0,96.0,-9.0,11.0,56.0,142.0,4.0,53.0,83.0,US
Dancing On My Own,Calum Scott,pop,2018.0,113.0,17.0,68.0,-9.0,10.0,23.0,260.0,84.0,3.0,82.0,GB
Going Bad (feat. Drake),Meek Mill,hip hop,2018.0,86.0,50.0,89.0,-6.0,25.0,54.0,181.0,26.0,9.0,82.0,US
Little Dark Age,MGMT,alternative rock,2018.0,98.0,71.0,71.0,-6.0,10.0,62.0,300.0,1.0,4.0,82.0,US
2002,Anne-Marie,hel,2018.0,96.0,68.0,70.0,-3.0,14.0,60.0,187.0,4.0,12.0,82.0,GB
Faded,Alan Walker,electro house,2018.0,180.0,63.0,47.0,-5.0,11.0,16.0,212.0,3.0,5.0,81.0,NO
Havana (feat. Young Thug),Camila Cabello,dance pop,2018.0,105.0,52.0,77.0,-4.0,13.0,39.0,217.0,18.0,3.0,81.0,US
Mo Bamba,Sheck Wes,pop rap,2018.0,146.0,63.0,73.0,-5.0,25.0,26.0,184.0,19.0,3.0,81.0,US
The Middle,Zedd,complextro,2018.0,107.0,66.0,75.0,-3.0,11.0,44.0,185.0,17.0,4.0,81.0,DE
Be Alright,Dean Lewis,australian pop,2018.0,127.0,59.0,55.0,-6.0,8.0,44.0,196.0,70.0,4.0,80.0,US
I Like It,Cardi B,pop,2018.0,136.0,73.0,82.0,-4.0,37.0,65.0,253.0,10.0,13.0,80.0,US
In My Mind,Dynoro,edm,2018.0,126.0,77.0,69.0,-5.0,12.0,16.0,185.0,18.0,15.0,80.0,LT
MIA,Bad Bunny,reggaeton,2018.0,97.0,54.0,82.0,-6.0,10.0,16.0,210.0,1.0,6.0,80.0,PR
Nice For What,Drake,canadian hip hop,2018.0,93.0,91.0,59.0,-6.0,12.0,76.0,211.0,9.0,7.0,80.0,CA
Nonstop,Drake,canadian hip hop,2018.0,155.0,41.0,91.0,-8.0,10.0,42.0,239.0,2.0,12.0,80.0,CA
changes,XXXTENTACION,emo rap,2018.0,65.0,31.0,67.0,-10.0,10.0,52.0,122.0,88.0,3.0,79.0,US
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,colombian pop,2018.0,170.0,79.0,68.0,-4.0,8.0,84.0,220.0,5.0,8.0,79.0,CO
FRIENDS,Marshmello,brostep,2018.0,95.0,88.0,63.0,-2.0,13.0,53.0,203.0,21.0,5.0,79.0,US
God is a woman,Ariana Grande,pop,2018.0,145.0,66.0,60.0,-6.0,24.0,27.0,198.0,2.0,6.0,79.0,US
Look Back at It,A Boogie Wit da Hoodie,melodic rap,2018.0,96.0,59.0,79.0,-5.0,15.0,54.0,179.0,41.0,4.0,79.0,US
no tears left to cry,Ariana Grande,pop,2018.0,122.0,71.0,70.0,-6.0,29.0,35.0,206.0,4.0,6.0,79.0,US
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,pop soul,2018.0,114.0,79.0,60.0,-6.0,39.0,24.0,217.0,1.0,7.0,79.0,GB
Psycho (feat. Ty Dolla $ign),Post Malone,dfw rap,2018.0,140.0,56.0,75.0,-8.0,11.0,46.0,221.0,55.0,11.0,79.0,US
Shotgun,George Ezra,folk-pop,2018.0,116.0,74.0,67.0,-5.0,24.0,75.0,201.0,29.0,5.0,79.0,GB
It's Not Living (If It's Not With You),The 1975,modern alternative rock,2018.0,121.0,84.0,62.0,-5.0,6.0,53.0,248.0,0.0,3.0,78.0,GB
Taki Taki (with Selena Gomez & Ozuna & Cardi B),DJ Snake,edm,2018.0,96.0,80.0,84.0,-4.0,6.0,62.0,213.0,16.0,23.0,78.0,FR
Te Boté - Remix,Nio Garcia,reggaeton,2018.0,97.0,68.0,90.0,-3.0,6.0,44.0,418.0,54.0,21.0,78.0,US
3 Nights,Dominic Fike,alternative pop rock,2018.0,152.0,52.0,82.0,-7.0,10.0,88.0,178.0,22.0,9.0,77.0,UNKNOWN
Eastside (with Halsey & Khalid),benny blanco,pop,2018.0,89.0,68.0,56.0,-8.0,12.0,32.0,174.0,56.0,32.0,77.0,US
In My Feelings,Drake,canadian hip hop,2018.0,91.0,63.0,84.0,-6.0,40.0,35.0,218.0,6.0,13.0,77.0,CA
Perfect Strangers,Jonas Blue,pop,2018.0,118.0,86.0,73.0,-4.0,21.0,70.0,197.0,39.0,5.0,77.0,GB
Snowman,Sia,australian dance,2018.0,105.0,51.0,72.0,-6.0,9.0,33.0,166.0,48.0,3.0,77.0,AU
Cruel Summer,Taylor Swift,pop,2019.0,170.0,70.0,55.0,-6.0,11.0,56.0,178.0,12.0,16.0,91.0,US
All Of The Girls You Loved Before,Taylor Swift,pop,2019.0,96.0,47.0,72.0,-10.0,13.0,40.0,221.0,71.0,4.0,90.0,US
Watermelon Sugar,Harry Styles,pop,2019.0,95.0,82.0,55.0,-4.0,34.0,56.0,174.0,12.0,5.0,90.0,UNKNOWN
Someone You Loved,Lewis Capaldi,pop,2019.0,110.0,41.0,50.0,-6.0,11.0,45.0,182.0,75.0,3.0,89.0,GB
Circles,Post Malone,dfw rap,2019.0,120.0,76.0,70.0,-3.0,9.0,55.0,215.0,19.0,4.0,88.0,US
Lover,Taylor Swift,pop,2019.0,69.0,54.0,36.0,-8.0,12.0,45.0,221.0,49.0,9.0,88.0,US
7 rings,Ariana Grande,pop,2019.0,140.0,32.0,78.0,-11.0,9.0,33.0,179.0,59.0,33.0,86.0,US
Adore You,Harry Styles,pop,2019.0,99.0,77.0,68.0,-4.0,10.0,57.0,207.0,2.0,5.0,86.0,UNKNOWN
Before You Go,Lewis Capaldi,pop,2019.0,112.0,57.0,46.0,-5.0,9.0,18.0,215.0,60.0,6.0,86.0,GB
everything i wanted,Billie Eilish,art pop,2019.0,120.0,23.0,70.0,-14.0,11.0,24.0,245.0,90.0,10.0,86.0,US
Lost in the Fire (feat. The Weeknd),Gesaffelstein,dark clubbing,2019.0,101.0,67.0,66.0,-12.0,12.0,17.0,202.0,9.0,4.0,85.0,FR
when the party's over,Billie Eilish,art pop,2019.0,83.0,11.0,37.0,-14.0,9.0,20.0,196.0,98.0,10.0,85.0,US
bad guy,Billie Eilish,art pop,2019.0,135.0,43.0,70.0,-11.0,10.0,56.0,194.0,33.0,38.0,84.0,US
Doin' Time,Lana Del Rey,art pop,2019.0,145.0,56.0,64.0,-11.0,9.0,52.0,202.0,40.0,4.0,84.0,US
EARFQUAKE,Tyler The Creator,hip hop,2019.0,80.0,50.0,55.0,-9.0,80.0,41.0,190.0,23.0,7.0,84.0,"US,"""""
HIGHEST IN THE ROOM,Travis Scott,hip hop,2019.0,76.0,43.0,60.0,-9.0,21.0,6.0,176.0,5.0,3.0,84.0,US
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,2019.0,90.0,52.0,76.0,-4.0,7.0,93.0,158.0,53.0,6.0,84.0,US
Bruises,Lewis Capaldi,pop,2019.0,111.0,31.0,74.0,-8.0,19.0,36.0,220.0,95.0,7.0,83.0,GB
MIDDLE CHILD,J. Cole,conscious hip hop,2019.0,124.0,36.0,84.0,-12.0,27.0,46.0,214.0,15.0,28.0,83.0,US
Streets,Doja Cat,dance pop,2019.0,90.0,46.0,75.0,-8.0,34.0,19.0,227.0,21.0,8.0,83.0,US
The Box,Roddy Ricch,melodic rap,2019.0,117.0,59.0,90.0,-7.0,79.0,64.0,197.0,10.0,6.0,83.0,US
Wow.,Post Malone,dfw rap,2019.0,100.0,54.0,83.0,-7.0,10.0,39.0,150.0,14.0,21.0,83.0,US
Despacito,Luis Fonsi,latin pop,2019.0,178.0,80.0,66.0,-5.0,7.0,84.0,229.0,20.0,15.0,82.0,PR
love nwantiti (ah ah ah),CKay,afro r&b,2019.0,93.0,74.0,73.0,-4.0,16.0,53.0,146.0,37.0,4.0,82.0,NG
Ransom,Lil Tecca,melodic rap,2019.0,180.0,64.0,75.0,-6.0,7.0,23.0,131.0,2.0,29.0,82.0,US
Robbery,Juice WRLD,chicago rap,2019.0,80.0,69.0,62.0,-5.0,15.0,57.0,240.0,33.0,5.0,82.0,US
Señorita,Shawn Mendes,canadian pop,2019.0,117.0,55.0,76.0,-6.0,8.0,75.0,191.0,4.0,3.0,82.0,CA
Goodbyes (feat. Young Thug),Post Malone,dfw rap,2019.0,150.0,65.0,55.0,-4.0,10.0,16.0,175.0,46.0,8.0,81.0,US
Ride It,Regard,pop dance,2019.0,118.0,75.0,88.0,-4.0,11.0,88.0,158.0,18.0,9.0,81.0,UNKNOWN
boyfriend (with Social House),Ariana Grande,pop,2019.0,190.0,80.0,40.0,-4.0,16.0,70.0,186.0,12.0,46.0,80.0,US
Con Calma,Daddy Yankee,latin hip hop,2019.0,94.0,86.0,74.0,-3.0,6.0,66.0,193.0,11.0,6.0,80.0,PR
Hold Me While You Wait,Lewis Capaldi,pop,2019.0,107.0,53.0,69.0,-6.0,10.0,16.0,206.0,44.0,3.0,80.0,GB
Roses - Imanbek Remix,SAINt JHN,melodic rap,2019.0,122.0,72.0,77.0,-5.0,35.0,90.0,177.0,2.0,5.0,80.0,GY
If the World Was Ending (feat. Julia Michaels),JP Saxe,alt z,2019.0,76.0,47.0,46.0,-10.0,11.0,60.0,209.0,87.0,13.0,79.0,CA
